index,time
316,1711893194640844
317,1711893194650847
318,1711893194660851
319,1711893194670855
320,1711893194680860
321,1711893194690864
322,1711893194700867
323,1711893194710871
324,1711893194720874
325,1711893194730878
326,1711893194740882
327,1711893194750885
328,1711893194760889
329,1711893194770892
330,1711893194780899
331,1711893194790907
332,1711893194800911
333,1711893194810914
334,1711893194820918
335,1711893194830921
336,1711893194840925
337,1711893194850928
338,1711893194860932
339,1711893194870935
340,1711893194880941
341,1711893194890945
342,1711893194900948
343,1711893194910952
344,1711893194920955
345,1711893194930959
346,1711893194940962
347,1711893194950966
348,1711893194960969
349,1711893194970973
350,1711893194980978
351,1711893194990982
352,1711893195000986
353,1711893195010989
354,1711893195020993
355,1711893195030997
356,1711893195041000
357,1711893195051004
358,1711893195061007
359,1711893195071011
360,1711893195081016
361,1711893195091019
362,1711893195101023
363,1711893195111026
364,1711893195121030
365,1711893195131034
366,1711893195141037
367,1711893195151041
368,1711893195161045
369,1711893195171048
370,1711893195181053
371,1711893195191056
372,1711893195201060
373,1711893195211064
374,1711893195221067
375,1711893195231071
376,1711893195241074
377,1711893195251078
378,1711893195261082
379,1711893195271085
380,1711893195281090
381,1711893195291094
382,1711893195301097
383,1711893195311100
384,1711893195321104
385,1711893195331108
386,1711893195341111
387,1711893195351115
388,1711893195361118
389,1711893195371122
390,1711893195381127
391,1711893195391130
392,1711893195401134
393,1711893195411138
394,1711893195421141
395,1711893195431145
396,1711893195441148
397,1711893195451152
398,1711893195461155
399,1711893195471159
400,1711893195481164
401,1711893195491168
402,1711893195501171
403,1711893195511175
404,1711893195521179
405,1711893195531183
406,1711893195541186
407,1711893195551197
408,1711893195561200
409,1711893195571205
410,1711893195581211
411,1711893195591214
412,1711893195601219
413,1711893195611222
414,1711893195621226
415,1711893195631230
416,1711893195641234
417,1711893195651237
418,1711893195661241
419,1711893195671245
420,1711893195681250
421,1711893195691254
422,1711893195701258
423,1711893195711262
424,1711893195721266
425,1711893195731269
426,1711893195741273
427,1711893195751277
428,1711893195761281
429,1711893195771285
430,1711893195781290
431,1711893195791294
432,1711893195801298
433,1711893195811302
434,1711893195821306
435,1711893195831309
436,1711893195841313
437,1711893195851317
438,1711893195861321
439,1711893195871324
440,1711893195881330
441,1711893195891333
442,1711893195901337
443,1711893195911341
444,1711893195921345
445,1711893195931348
446,1711893195941352
447,1711893195951357
448,1711893195961360
449,1711893195971364
450,1711893195981369
451,1711893195991373
452,1711893196001377
453,1711893196011380
454,1711893196021384
455,1711893196031387
456,1711893196041391
457,1711893196051395
458,1711893196061399
459,1711893196071402
460,1711893196081407
461,1711893196091411
462,1711893196101414
463,1711893196111418
464,1711893196121421
465,1711893196131425
466,1711893196141428
467,1711893196151432
468,1711893196161436
469,1711893196171439
470,1711893196181444
471,1711893196191448
472,1711893196201451
473,1711893196211455
474,1711893196221459
475,1711893196231462
476,1711893196241466
477,1711893196251469
478,1711893196261473
479,1711893196271476
480,1711893196281481
481,1711893196291485
482,1711893196301488
483,1711893196311492
484,1711893196321495
485,1711893196331499
486,1711893196341502
487,1711893196351506
488,1711893196361509
489,1711893196371513
490,1711893196381517
491,1711893196391521
492,1711893196401525
493,1711893196411528
494,1711893196421532
495,1711893196431535
496,1711893196441539
497,1711893196451542
498,1711893196461546
499,1711893196471549
500,1711893196481554
501,1711893196491557
502,1711893196501561
503,1711893196511565
504,1711893196521568
505,1711893196531572
506,1711893196541575
507,1711893196551579
508,1711893196561583
509,1711893196571586
510,1711893196581591
511,1711893196591595
512,1711893196601608
513,1711893196611603
514,1711893196621606
515,1711893196631610
516,1711893196641613
517,1711893196651617
518,1711893196661620
519,1711893196671624
520,1711893196681629
521,1711893196691632
522,1711893196701636
523,1711893196711639
524,1711893196721644
525,1711893196731647
526,1711893196741651
527,1711893196751654
528,1711893196761658
529,1711893196771661
530,1711893196781666
531,1711893196791670
532,1711893196801674
533,1711893196811677
534,1711893196821681
535,1711893196831684
536,1711893196841688
537,1711893196851691
538,1711893196861695
539,1711893196871698
540,1711893196881703
541,1711893196891706
542,1711893196901710
543,1711893196911713
544,1711893196921717
545,1711893196931720
546,1711893196941724
547,1711893196951728
548,1711893196961731
549,1711893196971735
550,1711893196981739
551,1711893196991743
552,1711893197001747
553,1711893197011750
554,1711893197021754
555,1711893197031757
556,1711893197041761
557,1711893197051765
558,1711893197061775
559,1711893197071778
560,1711893197081783
561,1711893197091787
562,1711893197101791
563,1711893197111794
564,1711893197121798
565,1711893197131801
566,1711893197141805
567,1711893197151809
568,1711893197161812
569,1711893197171816
570,1711893197181821
571,1711893197191824
572,1711893197201828
573,1711893197211831
574,1711893197221835
575,1711893197231839
576,1711893197241843
577,1711893197251847
578,1711893197261850
579,1711893197271854
580,1711893197281858
581,1711893197291862
582,1711893197301866
583,1711893197311869
584,1711893197321873
585,1711893197331877
586,1711893197341882
587,1711893197351889
588,1711893197361893
589,1711893197371896
590,1711893197381901
591,1711893197391905
592,1711893197401909
593,1711893197411912
594,1711893197421916
595,1711893197431920
596,1711893197441923
597,1711893197451927
598,1711893197461931
599,1711893197471934
600,1711893197481939
601,1711893197491943
602,1711893197501947
603,1711893197511950
604,1711893197521954
605,1711893197531958
606,1711893197541962
607,1711893197551966
608,1711893197561969
609,1711893197571973
610,1711893197581978
611,1711893197591982
612,1711893197601986
613,1711893197611990
614,1711893197621993
615,1711893197631997
616,1711893197642001
617,1711893197652005
618,1711893197662009
619,1711893197672012
620,1711893197682017
621,1711893197692021
622,1711893197702025
623,1711893197712029
624,1711893197722033
625,1711893197732037
626,1711893197742040
627,1711893197752044
628,1711893197762048
629,1711893197772052
630,1711893197782056
631,1711893197792061
632,1711893197802064
633,1711893197812069
634,1711893197822073
635,1711893197832076
636,1711893197842080
637,1711893197852084
638,1711893197862088
639,1711893197872091
640,1711893197882096
641,1711893197892100
642,1711893197902104
643,1711893197912108
644,1711893197922112
645,1711893197932115
646,1711893197942119
647,1711893197952123
648,1711893197962127
649,1711893197972130
650,1711893197982135
651,1711893197992139
652,1711893198002143
653,1711893198012147
654,1711893198022151
655,1711893198032155
656,1711893198042158
657,1711893198052162
658,1711893198062166
659,1711893198072169
660,1711893198082174
661,1711893198092178
662,1711893198102182
663,1711893198112186
664,1711893198122190
665,1711893198132193
666,1711893198142197
667,1711893198152201
668,1711893198162204
669,1711893198172208
670,1711893198182213
671,1711893198192217
672,1711893198202220
673,1711893198212224
674,1711893198222228
675,1711893198232231
676,1711893198242235
677,1711893198252239
678,1711893198262243
679,1711893198272246
680,1711893198282251
681,1711893198292255
682,1711893198302258
683,1711893198312262
684,1711893198322266
685,1711893198332269
686,1711893198342273
687,1711893198352277
688,1711893198362280
689,1711893198372284
690,1711893198382289
691,1711893198392292
692,1711893198402296
693,1711893198412300
694,1711893198422303
695,1711893198432307
696,1711893198442311
697,1711893198452315
698,1711893198462319
699,1711893198472322
700,1711893198482327
701,1711893198492331
702,1711893198502334
703,1711893198512338
704,1711893198522342
705,1711893198532345
706,1711893198542349
707,1711893198552353
708,1711893198562364
709,1711893198572365
710,1711893198582372
711,1711893198592376
712,1711893198602380
713,1711893198612383
714,1711893198622387
715,1711893198632391
716,1711893198642394
717,1711893198652398
718,1711893198662401
719,1711893198672405
720,1711893198682410
721,1711893198692413
722,1711893198702417
723,1711893198712421
724,1711893198722424
725,1711893198732428
726,1711893198742431
727,1711893198752435
728,1711893198762438
729,1711893198772442
730,1711893198782447
731,1711893198792451
732,1711893198802455
733,1711893198812458
734,1711893198822462
735,1711893198832466
736,1711893198842469
737,1711893198852473
738,1711893198862476
739,1711893198872480
740,1711893198882485
741,1711893198892488
742,1711893198902492
743,1711893198912495
744,1711893198922499
745,1711893198932503
746,1711893198942506
747,1711893198952510
748,1711893198962513
749,1711893198972517
750,1711893198982522
751,1711893198992525
752,1711893199002529
753,1711893199012532
754,1711893199022536
755,1711893199032540
756,1711893199042543
757,1711893199052547
758,1711893199062550
759,1711893199072554
760,1711893199082559
761,1711893199092562
762,1711893199102566
763,1711893199112570
764,1711893199122574
765,1711893199132577
766,1711893199142581
767,1711893199152584
768,1711893199162588
769,1711893199172592
770,1711893199182596
771,1711893199192600
772,1711893199202604
773,1711893199212607
774,1711893199222611
775,1711893199232614
776,1711893199242618
777,1711893199252622
778,1711893199262625
779,1711893199272629
780,1711893199282634
781,1711893199292637
782,1711893199302641
783,1711893199312644
784,1711893199322648
785,1711893199332652
786,1711893199342655
787,1711893199352659
788,1711893199362662
789,1711893199372666
790,1711893199382671
791,1711893199392674
792,1711893199402678
793,1711893199412682
794,1711893199422685
795,1711893199432689
796,1711893199442692
797,1711893199452696
798,1711893199462700
799,1711893199472703
800,1711893199482708
801,1711893199492712
802,1711893199502716
803,1711893199512720
804,1711893199522724
805,1711893199532727
806,1711893199542731
807,1711893199552735
808,1711893199562740
809,1711893199572743
810,1711893199582748
811,1711893199592752
812,1711893199602756
813,1711893199612760
814,1711893199622764
815,1711893199632767
816,1711893199642771
817,1711893199652775
818,1711893199662779
819,1711893199672783
820,1711893199682788
821,1711893199692791
822,1711893199702795
823,1711893199712799
824,1711893199722803
825,1711893199732807
826,1711893199742810
827,1711893199752814
828,1711893199762818
829,1711893199772822
830,1711893199782827
831,1711893199792832
832,1711893199802835
833,1711893199812839
834,1711893199822843
835,1711893199832846
836,1711893199842850
837,1711893199852854
838,1711893199862858
839,1711893199872862
840,1711893199882867
841,1711893199892870
842,1711893199902874
843,1711893199912878
844,1711893199922882
845,1711893199932886
846,1711893199942890
847,1711893199952893
848,1711893199962897
849,1711893199972901
850,1711893199982906
851,1711893199992909
852,1711893200002913
853,1711893200012917
854,1711893200022921
855,1711893200032925
856,1711893200042929
857,1711893200052932
858,1711893200062936
859,1711893200072946
860,1711893200082950
861,1711893200092953
862,1711893200102958
863,1711893200112962
864,1711893200122966
865,1711893200132969
866,1711893200142973
867,1711893200152977
868,1711893200162981
869,1711893200172984
870,1711893200182989
871,1711893200192993
872,1711893200202996
873,1711893200213000
874,1711893200223004
875,1711893200233007
876,1711893200243011
877,1711893200253014
878,1711893200263018
879,1711893200273022
880,1711893200283026
881,1711893200293030
882,1711893200303035
883,1711893200313038
884,1711893200323042
885,1711893200333045
886,1711893200343049
887,1711893200353053
888,1711893200363056
889,1711893200373060
890,1711893200383065
891,1711893200393068
892,1711893200403072
893,1711893200413075
894,1711893200423079
895,1711893200433082
896,1711893200443086
897,1711893200453090
898,1711893200463093
899,1711893200473097
900,1711893200483102
901,1711893200493105
902,1711893200503109
903,1711893200513112
904,1711893200523116
905,1711893200533119
906,1711893200543123
907,1711893200553127
908,1711893200563131
909,1711893200573134
910,1711893200583139
911,1711893200593143
912,1711893200603147
913,1711893200613150
914,1711893200623154
915,1711893200633157
916,1711893200643161
917,1711893200653165
918,1711893200663169
919,1711893200673172
920,1711893200683177
921,1711893200693180
922,1711893200703184
923,1711893200713187
924,1711893200723191
925,1711893200733195
926,1711893200743198
927,1711893200753202
928,1711893200763205
929,1711893200773209
930,1711893200783214
931,1711893200793217
932,1711893200803221
933,1711893200813224
934,1711893200823228
935,1711893200833232
936,1711893200843235
937,1711893200853239
938,1711893200863243
939,1711893200873246
940,1711893200883251
941,1711893200893255
942,1711893200903259
943,1711893200913262
944,1711893200923266
945,1711893200933269
946,1711893200943273
947,1711893200953276
948,1711893200963280
949,1711893200973283
950,1711893200983288
951,1711893200993292
952,1711893201003296
953,1711893201013299
954,1711893201023303
955,1711893201033306
956,1711893201043310
957,1711893201053314
958,1711893201063317
959,1711893201073321
960,1711893201083326
961,1711893201093329
962,1711893201103333
963,1711893201113336
964,1711893201123340
965,1711893201133343
966,1711893201143347
967,1711893201153351
968,1711893201163354
969,1711893201173358
970,1711893201183363
971,1711893201193367
972,1711893201203370
973,1711893201213374
974,1711893201223377
975,1711893201233381
976,1711893201243384
977,1711893201253388
978,1711893201263392
979,1711893201273395
980,1711893201283400
981,1711893201293404
982,1711893201303407
983,1711893201313411
984,1711893201323414
985,1711893201333418
986,1711893201343422
987,1711893201353425
988,1711893201363429
989,1711893201373432
990,1711893201383437
991,1711893201393441
992,1711893201403444
993,1711893201413448
994,1711893201423452
995,1711893201433455
996,1711893201443459
997,1711893201453462
998,1711893201463466
999,1711893201473469
1000,1711893201483475
1001,1711893201493479
1002,1711893201503483
1003,1711893201513486
1004,1711893201523490
1005,1711893201533494
1006,1711893201543498
1007,1711893201553502
1008,1711893201563506
1009,1711893201573517
1010,1711893201583520
1011,1711893201593524
1012,1711893201603527
1013,1711893201613531
1014,1711893201623535
1015,1711893201633539
1016,1711893201643543
1017,1711893201653546
1018,1711893201663550
1019,1711893201673554
1020,1711893201683559
1021,1711893201693563
1022,1711893201703567
1023,1711893201713570
1024,1711893201723584
1025,1711893201733578
1026,1711893201743582
1027,1711893201753586
1028,1711893201763590
1029,1711893201773593
1030,1711893201783598
1031,1711893201793603
1032,1711893201803607
1033,1711893201813610
1034,1711893201823614
1035,1711893201833618
1036,1711893201843623
1037,1711893201853626
1038,1711893201863630
1039,1711893201873634
1040,1711893201883639
1041,1711893201893642
1042,1711893201903647
1043,1711893201913651
1044,1711893201923655
1045,1711893201933658
1046,1711893201943662
1047,1711893201953666
1048,1711893201963670
1049,1711893201973673
1050,1711893201983678
1051,1711893201993682
1052,1711893202003686
1053,1711893202013690
1054,1711893202023694
1055,1711893202033698
1056,1711893202043701
1057,1711893202053705
1058,1711893202063710
1059,1711893202073713
1060,1711893202083718
1061,1711893202093721
1062,1711893202103725
1063,1711893202113729
1064,1711893202123732
1065,1711893202133736
1066,1711893202143740
1067,1711893202153743
1068,1711893202163747
1069,1711893202173751
1070,1711893202183756
1071,1711893202193759
1072,1711893202203762
1073,1711893202213766
1074,1711893202223769
1075,1711893202233774
1076,1711893202243778
1077,1711893202253781
1078,1711893202263785
1079,1711893202273788
1080,1711893202283793
1081,1711893202293796
1082,1711893202303799
1083,1711893202313801
1084,1711893202323804
1085,1711893202333807
1086,1711893202343812
1087,1711893202353818
1088,1711893202363821
1089,1711893202373823
1090,1711893202383828
1091,1711893202393833
1092,1711893202403837
1093,1711893202413840
1094,1711893202423844
1095,1711893202433847
1096,1711893202443851
1097,1711893202453855
1098,1711893202463858
1099,1711893202473862
1100,1711893202483867
1101,1711893202493870
1102,1711893202503874
1103,1711893202513878
1104,1711893202523881
1105,1711893202533885
1106,1711893202543889
1107,1711893202553892
1108,1711893202563896
1109,1711893202573900
1110,1711893202583905
1111,1711893202593909
1112,1711893202603912
1113,1711893202613916
1114,1711893202623920
1115,1711893202633923
1116,1711893202643927
1117,1711893202653931
1118,1711893202663934
1119,1711893202673938
1120,1711893202683942
1121,1711893202693946
1122,1711893202703950
1123,1711893202713953
1124,1711893202723957
1125,1711893202733961
1126,1711893202743965
1127,1711893202753968
1128,1711893202763972
1129,1711893202773975
1130,1711893202783980
1131,1711893202793984
1132,1711893202803987
1133,1711893202813991
1134,1711893202823995
1135,1711893202833998
1136,1711893202844002
1137,1711893202854005
1138,1711893202864010
1139,1711893202874013
1140,1711893202884018
1141,1711893202894022
1142,1711893202904025
1143,1711893202914029
1144,1711893202924033
1145,1711893202934036
1146,1711893202944040
1147,1711893202954044
1148,1711893202964047
1149,1711893202974051
1150,1711893202984056
1151,1711893202994059
1152,1711893203004063
1153,1711893203014067
1154,1711893203024070
1155,1711893203034074
1156,1711893203044078
1157,1711893203054081
1158,1711893203064085
1159,1711893203074089
1160,1711893203084102
1161,1711893203094104
1162,1711893203104107
1163,1711893203114111
1164,1711893203124114
1165,1711893203134118
1166,1711893203144122
1167,1711893203154125
1168,1711893203164129
1169,1711893203174132
1170,1711893203184139
1171,1711893203194142
1172,1711893203204146
1173,1711893203214149
1174,1711893203224153
1175,1711893203234156
1176,1711893203244160
1177,1711893203254164
1178,1711893203264168
1179,1711893203274171
1180,1711893203284176
1181,1711893203294179
1182,1711893203304183
1183,1711893203314187
1184,1711893203324190
1185,1711893203334194
1186,1711893203344197
1187,1711893203354201
1188,1711893203364205
1189,1711893203374208
1190,1711893203384213
1191,1711893203394217
1192,1711893203404220
1193,1711893203414224
1194,1711893203424227
1195,1711893203434231
1196,1711893203444235
1197,1711893203454238
1198,1711893203464242
1199,1711893203474245
1200,1711893203484250
1201,1711893203494254
1202,1711893203504258
1203,1711893203514262
1204,1711893203524266
1205,1711893203534269
1206,1711893203544273
1207,1711893203554277
1208,1711893203564281
1209,1711893203574285
1210,1711893203584289
1211,1711893203594293
1212,1711893203604297
1213,1711893203614301
1214,1711893203624305
1215,1711893203634314
1216,1711893203644313
1217,1711893203654316
1218,1711893203664320
1219,1711893203674324
1220,1711893203684329
1221,1711893203694333
1222,1711893203704337
1223,1711893203714340
1224,1711893203724344
1225,1711893203734348
1226,1711893203744351
1227,1711893203754355
1228,1711893203764359
1229,1711893203774363
1230,1711893203784368
1231,1711893203794372
1232,1711893203804375
1233,1711893203814379
1234,1711893203824383
1235,1711893203834387
1236,1711893203844391
1237,1711893203854394
1238,1711893203864398
1239,1711893203874402
1240,1711893203884407
1241,1711893203894411
1242,1711893203904415
1243,1711893203914418
1244,1711893203924422
1245,1711893203934426
1246,1711893203944430
1247,1711893203954434
1248,1711893203964438
1249,1711893203974442
1250,1711893203984446
1251,1711893203994451
1252,1711893204004454
1253,1711893204014458
1254,1711893204024462
1255,1711893204034466
1256,1711893204044469
1257,1711893204054473
1258,1711893204064477
1259,1711893204074480
1260,1711893204084485
1261,1711893204094489
1262,1711893204104493
1263,1711893204114496
1264,1711893204124500
1265,1711893204134504
1266,1711893204144508
1267,1711893204154511
1268,1711893204164515
1269,1711893204174518
1270,1711893204184523
1271,1711893204194527
1272,1711893204204530
1273,1711893204214534
1274,1711893204224538
1275,1711893204234542
1276,1711893204244545
1277,1711893204254549
1278,1711893204264552
1279,1711893204274557
1280,1711893204284561
1281,1711893204294565
1282,1711893204304568
1283,1711893204314572
1284,1711893204324576
1285,1711893204334579
1286,1711893204344583
1287,1711893204354586
1288,1711893204364590
1289,1711893204374593
1290,1711893204384598
1291,1711893204394602
1292,1711893204404606
1293,1711893204414610
1294,1711893204424613
1295,1711893204434616
1296,1711893204444620
1297,1711893204454624
1298,1711893204464627
1299,1711893204474631
1300,1711893204484636
1301,1711893204494640
1302,1711893204504643
1303,1711893204514647
1304,1711893204524650
1305,1711893204534654
1306,1711893204544658
1307,1711893204554661
1308,1711893204564665
1309,1711893204574669
1310,1711893204584683
1311,1711893204594685
1312,1711893204604688
1313,1711893204614693
1314,1711893204624696
1315,1711893204634700
1316,1711893204644703
1317,1711893204654707
1318,1711893204664710
1319,1711893204674714
1320,1711893204684720
1321,1711893204694723
1322,1711893204704727
1323,1711893204714730
1324,1711893204724734
1325,1711893204734737
1326,1711893204744741
1327,1711893204754744
1328,1711893204764748
1329,1711893204774752
1330,1711893204784759
1331,1711893204794766
1332,1711893204804769
1333,1711893204814773
1334,1711893204824777
1335,1711893204834780
1336,1711893204844784
1337,1711893204854787
1338,1711893204864791
1339,1711893204874794
1340,1711893204884800
1341,1711893204894804
1342,1711893204904807
1343,1711893204914811
1344,1711893204924815
1345,1711893204934818
1346,1711893204944822
1347,1711893204954825
1348,1711893204964829
1349,1711893204974833
1350,1711893204984838
1351,1711893204994842
1352,1711893205004845
1353,1711893205014849
1354,1711893205024853
1355,1711893205034856
1356,1711893205044860
1357,1711893205054863
1358,1711893205064867
1359,1711893205074870
1360,1711893205084875
1361,1711893205094879
1362,1711893205104882
1363,1711893205114886
1364,1711893205124890
1365,1711893205134893
1366,1711893205144897
1367,1711893205154900
1368,1711893205164904
1369,1711893205174907
1370,1711893205184912
1371,1711893205194916
1372,1711893205204919
1373,1711893205214923
1374,1711893205224926
1375,1711893205234931
1376,1711893205244934
1377,1711893205254937
1378,1711893205264941
1379,1711893205274945
1380,1711893205284950
1381,1711893205294953
1382,1711893205304957
1383,1711893205314960
1384,1711893205324964
1385,1711893205334967
1386,1711893205344971
1387,1711893205354975
1388,1711893205364978
1389,1711893205374982
1390,1711893205384987
1391,1711893205394990
1392,1711893205404994
1393,1711893205414997
1394,1711893205425002
1395,1711893205435005
1396,1711893205445009
1397,1711893205455012
1398,1711893205465016
1399,1711893205475019
1400,1711893205485024
1401,1711893205495028
1402,1711893205505032
1403,1711893205515035
1404,1711893205525039
1405,1711893205535043
1406,1711893205545047
1407,1711893205555051
1408,1711893205565055
1409,1711893205575058
1410,1711893205585064
1411,1711893205595067
1412,1711893205605071
1413,1711893205615075
1414,1711893205625085
1415,1711893205635082
1416,1711893205645086
1417,1711893205655090
1418,1711893205665094
1419,1711893205675098
1420,1711893205685102
1421,1711893205695106
1422,1711893205705110
1423,1711893205715114
1424,1711893205725118
1425,1711893205735121
1426,1711893205745125
1427,1711893205755129
1428,1711893205765133
1429,1711893205775136
1430,1711893205785141
1431,1711893205795146
1432,1711893205805150
1433,1711893205815153
1434,1711893205825157
1435,1711893205835161
1436,1711893205845165
1437,1711893205855168
1438,1711893205865172
1439,1711893205875176
1440,1711893205885181
1441,1711893205895185
1442,1711893205905188
1443,1711893205915192
1444,1711893205925196
1445,1711893205935200
1446,1711893205945204
1447,1711893205955208
1448,1711893205965212
1449,1711893205975215
1450,1711893205985220
1451,1711893205995224
1452,1711893206005228
1453,1711893206015232
1454,1711893206025236
1455,1711893206035240
1456,1711893206045244
1457,1711893206055247
1458,1711893206065251
1459,1711893206075255
1460,1711893206085269
1461,1711893206095270
1462,1711893206105274
1463,1711893206115278
1464,1711893206125282
1465,1711893206135286
1466,1711893206145289
1467,1711893206155293
1468,1711893206165297
1469,1711893206175300
1470,1711893206185306
1471,1711893206195309
1472,1711893206205313
1473,1711893206215316
1474,1711893206225320
1475,1711893206235324
1476,1711893206245327
1477,1711893206255331
1478,1711893206265335
1479,1711893206275339
1480,1711893206285343
1481,1711893206295347
1482,1711893206305351
1483,1711893206315354
1484,1711893206325358
1485,1711893206335362
1486,1711893206345366
1487,1711893206355369
1488,1711893206365373
1489,1711893206375376
1490,1711893206385381
1491,1711893206395385
1492,1711893206405389
1493,1711893206415392
1494,1711893206425396
1495,1711893206435399
1496,1711893206445403
1497,1711893206455407
1498,1711893206465410
